mandatory	mandatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	essential	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	forced	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	important	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
important	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	manadatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
manadatory	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	necessary	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
necessary	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	obligatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
obligatory	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
mandatory	unavoidable	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
unavoidable	mandatory	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
required	essential	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	required	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
required	forced	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	required	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
required	important	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
important	required	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
required	obligatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
obligatory	required	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
required	unavoidable	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
unavoidable	required	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	essential	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	essential	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	important	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
important	essential	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	manadatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
manadatory	essential	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	obligatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
obligatory	essential	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	essential	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
essential	forced	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	forced	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	forced	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	important	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
important	forced	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	manadatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
manadatory	forced	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	necessary	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
necessary	forced	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	obligatory	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
obligatory	forced	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
important	forced	0	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
forced	important	1	A Spanish government source, however, later said that banks able to cover by themselves losses on their toxic property assets will not be forced to remove them from their books while it will be <head>compulsory<head> for those receiving public help.
